,date,close,open,high,low
553,2022-07-26,11562.57,11701.53,11711.31,11533.37
554,2022-07-25,11782.67,11837.96,11855.11,11707.53
555,2022-07-22,11834.11,12025.37,12093.02,11767.19
556,2022-07-21,12059.61,11914.15,12060.59,11812.72
557,2022-07-20,11897.65,11726.09,11939.96,11703.36
558,2022-07-19,11713.15,11515.0,11721.22,11448.97
559,2022-07-18,11360.05,11561.64,11629.03,11322.84
560,2022-07-15,11452.42,11379.36,11454.69,11295.33
561,2022-07-14,11251.19,11151.21,11279.97,11005.93
562,2022-07-13,11247.58,11056.55,11325.67,11031.27
563,2022-07-12,11264.73,11420.89,11483.17,11207.08
564,2022-07-11,11372.6,11524.49,11541.1,11348.06
565,2022-07-08,11635.31,11503.61,11689.7,11479.77
566,2022-07-07,11621.35,11422.6,11644.47,11412.88
567,2022-07-06,11361.85,11337.9,11443.15,11250.32
568,2022-07-05,11322.24,10964.18,11323.89,10911.45
569,2022-07-01,11127.85,11006.83,11132.55,10922.71
570,2022-06-30,11028.74,11048.25,11160.92,10850.01
571,2022-06-29,11177.89,11160.22,11226.33,11072.19
572,2022-06-28,11181.54,11542.24,11635.85,11177.68
573,2022-06-27,11524.55,11661.02,11677.49,11487.07
574,2022-06-24,11607.62,11351.31,11613.23,11337.78
575,2022-06-23,11232.19,11137.68,11260.27,11046.28
576,2022-06-22,11053.08,10941.95,11216.77,10938.06
577,2022-06-21,11069.3,10974.05,11164.99,10974.05
578,2022-06-17,10798.35,10697.55,10884.71,10638.72
579,2022-06-16,10646.1,10806.02,10831.07,10565.14
580,2022-06-15,11099.15,10968.4,11244.26,10866.39
581,2022-06-14,10828.35,10897.43,10926.81,10733.04
582,2022-06-13,10809.23,10986.85,11071.48,10775.14
583,2022-06-10,11340.02,11543.88,11569.15,11328.27
584,2022-06-09,11754.23,12016.47,12115.06,11751.98
585,2022-06-08,12086.27,12147.28,12235.78,12052.7
586,2022-06-07,12175.23,11925.81,12194.86,11888.61
587,2022-06-06,12061.37,12200.33,12245.4,12004.2
588,2022-06-03,12012.73,12097.12,12167.44,11966.62
589,2022-06-02,12316.9,11945.57,12320.12,11901.45
590,2022-06-01,11994.46,12176.89,12237.94,11901.43
591,2022-05-31,12081.39,12137.54,12190.08,11942.5
592,2022-05-27,12131.13,11869.69,12131.66,11856.82
593,2022-05-26,11740.65,11409.84,11796.97,11406.16
594,2022-05-25,11434.74,11225.03,11511.9,11211.85
595,2022-05-24,11264.45,11326.44,11351.61,11092.48
596,2022-05-23,11535.27,11395.47,11552.07,11304.56
597,2022-05-20,11354.62,11542.67,11552.21,11035.69
598,2022-05-19,11388.5,11364.4,11562.82,11313.31
599,2022-05-18,11418.15,11790.68,11826.22,11381.69
600,2022-05-17,11984.52,11887.98,11988.43,11754.28
601,2022-05-16,11662.79,11727.14,11804.59,11627.53
602,2022-05-13,11805.0,11555.97,11856.71,11510.26
603,2022-05-12,11370.96,11199.25,11547.33,11108.76
604,2022-05-11,11364.24,11645.57,11844.51,11339.18
605,2022-05-10,11737.67,11900.34,11944.94,11566.28
606,2022-05-09,11623.25,11923.03,11990.61,11574.94
607,2022-05-06,12144.66,12246.83,12358.42,11990.15
608,2022-05-05,12317.69,12787.52,12787.52,12183.56
609,2022-05-04,12964.86,12574.73,12985.01,12367.02
610,2022-05-03,12563.76,12511.46,12645.83,12460.99
611,2022-05-02,12536.02,12331.69,12542.54,12202.41
612,2022-04-29,12334.64,12710.42,12861.83,12315.74
613,2022-04-28,12871.53,12712.86,12948.52,12487.86
614,2022-04-27,12488.93,12500.88,12703.79,12430.9
615,2022-04-26,12490.74,12918.04,12918.04,12490.74
616,2022-04-25,13004.85,12749.17,13011.45,12722.59
617,2022-04-22,12839.29,13168.8,13212.6,12828.02
618,2022-04-21,13174.65,13623.7,13710.69,13140.83
619,2022-04-20,13453.07,13665.38,13678.55,13426.12
620,2022-04-19,13619.66,13312.44,13643.97,13281.22
621,2022-04-18,13332.36,13319.39,13414.27,13222.03
622,2022-04-14,13351.08,13647.43,13662.93,13345.22
623,2022-04-13,13643.59,13373.12,13679.43,13353.66
624,2022-04-12,13371.57,13584.69,13685.95,13317.74
625,2022-04-11,13411.96,13547.29,13585.08,13401.39
626,2022-04-08,13711.0,13830.47,13866.06,13693.69
627,2022-04-07,13897.3,13861.49,13978.25,13689.23
628,2022-04-06,13888.82,14002.58,14032.84,13788.9
629,2022-04-05,14204.17,14262.28,14500.29,14169.12
630,2022-04-04,14532.55,14304.35,14534.38,14286.45
631,2022-04-01,14261.5,14269.53,14306.94,14131.81
632,2022-03-31,14220.52,14444.78,14456.74,14217.72
633,2022-03-30,14442.27,14558.59,14609.25,14383.45
634,2022-03-29,14619.64,14500.39,14646.9,14419.4
635,2022-03-28,14354.9,14177.21,14356.0,14101.34
636,2022-03-25,14169.3,14194.72,14218.76,14010.79
637,2022-03-24,14191.84,14001.32,14193.55,13897.2
638,2022-03-23,13922.6,13990.35,14152.14,13921.65
639,2022-03-22,14108.82,13866.43,14141.07,13857.29
640,2022-03-21,13838.46,13860.39,13945.8,13682.55
641,2022-03-18,13893.84,13564.63,13899.28,13528.06
642,2022-03-17,13614.78,13360.72,13620.8,13317.14
643,2022-03-16,13436.55,13119.36,13440.12,12992.2
644,2022-03-15,12948.62,12685.23,12973.88,12616.59
645,2022-03-14,12581.22,12795.12,12918.01,12555.35
646,2022-03-11,12843.81,13229.77,13239.35,12830.37
647,2022-03-10,13129.96,13098.35,13163.5,12946.28
648,2022-03-09,13255.55,13113.7,13301.16,13039.79
649,2022-03-08,12795.55,12800.04,13159.44,12670.08
650,2022-03-07,12830.96,13328.36,13353.28,12828.02
651,2022-03-04,13313.44,13455.23,13486.71,13224.98
652,2022-03-03,13537.94,13837.59,13837.59,13472.64
653,2022-03-02,13752.02,13597.53,13796.55,13493.9
654,2022-03-01,13532.46,13716.7,13777.04,13441.32
655,2022-02-28,13751.4,13570.83,13810.64,13549.9
656,2022-02-25,13694.62,13485.26,13696.86,13358.29
657,2022-02-24,13473.58,12587.88,13486.11,12587.88
658,2022-02-23,13037.49,13511.75,13533.78,13032.17
659,2022-02-22,13381.52,13424.36,13618.72,13249.65
660,2022-02-18,13548.07,13735.4,13762.4,13465.56
661,2022-02-17,13716.72,14004.19,14020.82,13704.7
662,2022-02-16,14124.09,14038.92,14163.73,13931.99
663,2022-02-15,14139.76,13997.18,14142.49,13976.29
664,2022-02-14,13790.92,13768.97,13921.71,13664.76
665,2022-02-11,13791.15,14213.62,14246.7,13733.16
666,2022-02-10,14185.64,14228.68,14509.56,14118.2
667,2022-02-09,14490.37,14368.16,14490.72,14330.87
668,2022-02-08,14194.45,13984.43,14226.48,13934.78
669,2022-02-07,14015.67,14118.79,14236.31,13974.1
670,2022-02-04,14098.01,13958.48,14222.76,13850.39
671,2022-02-03,13878.82,14045.83,14207.88,13851.74
672,2022-02-02,14417.55,14494.47,14504.82,14264.65
673,2022-02-01,14346.0,14277.43,14358.69,14070.77
674,2022-01-31,14239.88,13812.19,14242.9,13767.71
675,2022-01-28,13770.57,13436.71,13771.91,13236.56
676,2022-01-27,13352.78,13710.99,13765.91,13322.66
677,2022-01-26,13542.12,13871.77,14002.65,13392.19
678,2022-01-25,13539.29,13610.87,13781.62,13414.14
679,2022-01-24,13855.13,13481.5,13876.61,13094.65
680,2022-01-21,13768.92,14046.22,14171.72,13764.24
681,2022-01-20,14154.02,14462.85,14642.03,14140.78
682,2022-01-19,14340.26,14582.22,14658.89,14331.65
683,2022-01-18,14506.9,14681.83,14740.54,14482.94
684,2022-01-14,14893.75,14708.02,14897.68,14689.43
685,2022-01-13,14806.81,15245.04,15259.71,14782.24
686,2022-01-12,15188.39,15263.1,15319.03,15117.29
687,2022-01-11,15153.45,14919.26,15158.71,14837.63
688,2022-01-10,14942.83,14751.78,14953.85,14530.23
689,2022-01-07,14935.9,15095.72,15171.02,14877.63
690,2022-01-06,15080.86,15024.15,15198.45,14914.87
691,2022-01-05,15100.17,15547.16,15586.3,15095.18
692,2022-01-04,15622.72,15852.14,15852.14,15512.41
693,2022-01-03,15832.8,15732.5,15832.8,15644.09
694,2021-12-31,15644.97,15722.91,15777.43,15643.93
695,2021-12-30,15741.56,15758.98,15868.09,15729.16
696,2021-12-29,15766.22,15794.92,15821.81,15679.85
697,2021-12-28,15781.72,15895.2,15901.47,15757.07
698,2021-12-27,15871.26,15696.83,15871.4,15696.83
699,2021-12-23,15653.37,15544.79,15697.98,15528.91
700,2021-12-22,15521.89,15319.16,15525.97,15303.06
701,2021-12-21,15341.09,15140.43,15349.06,15015.03
702,2021-12-20,14980.94,14933.0,15007.3,14860.04
703,2021-12-17,15169.68,15036.77,15288.78,14960.37
704,2021-12-16,15180.43,15629.08,15633.19,15119.49
705,2021-12-15,15565.58,15230.71,15575.76,15055.23
706,2021-12-14,15237.64,15215.96,15317.55,15097.35
707,2021-12-13,15413.28,15621.27,15637.06,15408.25
708,2021-12-10,15630.6,15629.59,15677.6,15477.85
709,2021-12-09,15517.37,15720.54,15796.05,15511.12
710,2021-12-08,15786.99,15690.65,15792.64,15618.88
711,2021-12-07,15686.92,15510.91,15720.09,15507.66
712,2021-12-06,15225.15,15117.63,15281.99,14931.61
713,2021-12-03,15085.47,15428.71,15470.36,14931.06
714,2021-12-02,15381.32,15181.82,15444.54,15150.12
715,2021-12-01,15254.05,15752.27,15816.82,15243.93
716,2021-11-30,15537.69,15716.5,15828.2,15451.39
717,2021-11-29,15782.83,15719.42,15833.11,15644.61
718,2021-11-26,15491.66,15664.38,15731.54,15456.09
719,2021-11-24,15845.23,15677.88,15848.56,15591.36
720,2021-11-23,15775.14,15809.5,15895.86,15601.46
721,2021-11-22,15854.76,16120.92,16212.23,15851.04
722,2021-11-19,16057.44,16042.16,16121.12,16017.23
723,2021-11-18,15993.71,15973.39,16010.88,15848.83
724,2021-11-17,15921.57,15973.62,15998.57,15909.39
725,2021-11-16,15973.86,15840.32,15989.61,15825.0
726,2021-11-15,15853.85,15894.82,15918.45,15778.31
727,2021-11-12,15860.96,15752.62,15874.57,15705.38
728,2021-11-11,15704.28,15752.08,15768.03,15695.77
729,2021-11-10,15622.71,15753.84,15867.24,15543.68
730,2021-11-09,15886.54,16024.13,16035.21,15836.68
731,2021-11-08,15982.36,15995.72,16038.23,15961.81
732,2021-11-05,15971.59,16003.56,16053.39,15900.78
733,2021-11-04,15940.31,15849.74,15966.09,15827.66
734,2021-11-03,15811.58,15658.52,15821.57,15616.44
735,2021-11-02,15649.6,15583.98,15656.6,15569.27
736,2021-11-01,15595.92,15541.26,15598.95,15470.82
737,2021-10-29,15498.39,15323.29,15504.12,15323.29
738,2021-10-28,15448.12,15304.74,15452.3,15290.31
739,2021-10-27,15235.84,15276.0,15364.54,15235.84
740,2021-10-26,15235.71,15317.5,15384.0,15198.23
741,2021-10-25,15226.71,15165.52,15259.63,15070.75
742,2021-10-22,15090.2,15158.06,15193.01,15021.02
743,2021-10-21,15215.7,15104.8,15222.25,15094.14
744,2021-10-20,15121.68,15160.0,15178.39,15071.15
745,2021-10-19,15129.09,15073.13,15137.85,15049.73
746,2021-10-18,15021.81,14839.74,15026.68,14833.28
747,2021-10-15,14897.34,14891.24,14904.98,14847.96
748,2021-10-14,14823.43,14717.5,14827.56,14699.52
749,2021-10-13,14571.64,14537.17,14589.28,14471.87
750,2021-10-12,14465.92,14539.09,14552.71,14441.6
751,2021-10-11,14486.2,14540.08,14665.99,14482.61
752,2021-10-08,14579.54,14694.72,14699.91,14569.68
753,2021-10-07,14654.02,14631.8,14755.72,14615.14
754,2021-10-06,14501.91,14289.45,14509.55,14259.07
755,2021-10-05,14433.83,14312.86,14508.65,14299.78
756,2021-10-04,14255.48,14493.12,14499.74,14181.69
757,2021-10-01,14566.7,14494.93,14606.82,14324.01
758,2021-09-30,14448.58,14582.6,14632.36,14444.3
759,2021-09-29,14512.44,14614.88,14676.62,14493.67
760,2021-09-28,14546.68,14787.21,14817.74,14539.88
761,2021-09-27,14969.97,14954.18,15003.16,14864.96
762,2021-09-24,15047.7,14961.61,15067.56,14946.57
763,2021-09-23,15052.24,14960.0,15085.44,14932.51
764,2021-09-22,14896.85,14800.59,14950.12,14767.01
765,2021-09-21,14746.4,14803.36,14847.03,14696.47
766,2021-09-20,14713.9,14758.14,14841.82,14530.07
767,2021-09-17,15043.97,15163.35,15166.56,14998.73
768,2021-09-16,15181.92,15120.09,15205.5,15047.14
769,2021-09-15,15161.53,15071.34,15174.38,14984.68
770,2021-09-14,15037.76,15168.45,15181.19,15008.3
771,2021-09-13,15105.58,15211.43,15215.44,15030.85
772,2021-09-10,15115.49,15332.92,15349.47,15111.31
773,2021-09-09,15248.25,15296.06,15352.38,15245.17
774,2021-09-08,15286.64,15360.35,15360.35,15206.61
775,2021-09-07,15374.33,15375.98,15403.44,15343.28
776,2021-09-03,15363.52,15313.41,15375.56,15283.67
777,2021-09-02,15331.18,15358.47,15380.07,15285.35
778,2021-09-01,15309.38,15308.98,15379.5,15302.11
779,2021-08-31,15259.24,15262.88,15278.96,15202.67
780,2021-08-30,15265.89,15165.94,15288.08,15165.12
781,2021-08-27,15129.5,14969.77,15144.48,14966.52
782,2021-08-26,14945.81,15025.17,15059.63,14939.56
783,2021-08-25,15041.86,15039.03,15059.43,15011.58
784,2021-08-24,15019.8,14978.14,15034.89,14965.54
785,2021-08-23,14942.65,14776.98,14963.47,14776.98
786,2021-08-20,14714.66,14571.53,14722.16,14571.53
787,2021-08-19,14541.79,14423.16,14610.76,14423.16
788,2021-08-18,14525.91,14636.24,14697.25,14516.3
789,2021-08-17,14656.18,14670.56,14716.95,14550.88
790,2021-08-16,14793.76,14771.53,14794.68,14610.02
791,2021-08-13,14822.9,14825.07,14850.61,14797.22
792,2021-08-12,14816.26,14751.36,14824.31,14698.94
793,2021-08-11,14765.14,14834.38,14842.5,14692.41
794,2021-08-10,14788.09,14887.74,14894.61,14754.48
795,2021-08-09,14860.18,14855.76,14883.81,14802.69
796,2021-08-06,14835.76,14864.22,14890.18,14788.59
797,2021-08-05,14895.12,14794.08,14896.47,14776.03
798,2021-08-04,14780.53,14747.21,14812.37,14734.12
799,2021-08-03,14761.29,14713.99,14762.6,14584.09
800,2021-08-02,14681.07,14672.68,14770.41,14665.67
801,2021-07-30,14672.68,14615.85,14728.78,14615.85
802,2021-07-29,14778.26,14771.17,14833.74,14761.38
803,2021-07-28,14762.58,14783.54,14798.88,14645.63
804,2021-07-27,14660.58,14807.95,14811.08,14503.76
805,2021-07-26,14840.71,14821.03,14863.65,14790.49
806,2021-07-23,14836.99,14753.06,14846.06,14698.77
807,2021-07-22,14684.6,14652.72,14694.19,14617.87
808,2021-07-21,14631.95,14508.75,14633.14,14498.65
809,2021-07-20,14498.88,14330.46,14555.75,14271.23
810,2021-07-19,14274.98,14235.98,14313.6,14178.66
811,2021-07-16,14427.24,14597.51,14623.02,14413.32
812,2021-07-15,14543.13,14635.78,14650.37,14451.8
813,2021-07-14,14644.95,14780.9,14790.55,14632.95
814,2021-07-13,14677.65,14715.13,14803.68,14660.19
815,2021-07-12,14733.24,14743.86,14761.08,14672.63
816,2021-07-09,14701.92,14661.42,14710.2,14552.26
817,2021-07-08,14559.78,14409.2,14610.06,14371.59
818,2021-07-07,14665.06,14753.41,14755.33,14580.79
819,2021-07-06,14663.64,14661.55,14687.0,14529.8
820,2021-07-02,14639.33,14582.98,14649.11,14555.34
821,2021-07-01,14522.38,14493.69,14533.55,14439.4
822,2021-06-30,14503.95,14509.85,14526.81,14478.06
823,2021-06-29,14528.33,14509.19,14535.97,14471.38
824,2021-06-28,14500.51,14417.81,14505.19,14417.2
825,2021-06-25,14360.39,14400.81,14409.08,14337.65
826,2021-06-24,14369.71,14357.27,14414.46,14333.7
827,2021-06-23,14271.73,14263.38,14317.66,14246.3
828,2021-06-22,14253.27,14138.29,14269.77,14121.0
829,2021-06-21,14141.48,14047.42,14150.78,13960.04
830,2021-06-18,14030.38,14096.93,14129.22,14009.04
831,2021-06-17,14161.35,13999.13,14196.21,13998.93
832,2021-06-16,14039.68,14085.55,14129.69,13903.73
833,2021-06-15,14072.86,14166.64,14171.02,14052.16
834,2021-06-14,14174.14,14083.47,14175.45,14056.67
835,2021-06-11,14069.42,14030.85,14069.42,14006.59
836,2021-06-10,14020.33,13933.88,14031.19,13904.4
837,2021-06-09,13911.75,13980.23,14003.5,13906.45
838,2021-06-08,13924.91,13946.32,13981.72,13831.98
839,2021-06-07,13881.72,13802.82,13889.11,13784.89
840,2021-06-04,13814.49,13697.25,13826.82,13692.01
841,2021-06-03,13614.51,13655.75,13684.13,13548.93
842,2021-06-02,13756.33,13743.24,13775.89,13689.74
843,2021-06-01,13736.48,13829.06,13836.17,13678.77
844,2021-05-28,13748.74,13792.05,13820.87,13747.61
845,2021-05-27,13736.28,13742.58,13776.52,13701.63
846,2021-05-26,13738.0,13693.94,13750.16,13679.59
847,2021-05-25,13657.17,13721.54,13751.14,13631.8
848,2021-05-24,13661.17,13661.17,13708.85,13551.01
849,2021-05-21,13470.99,13616.19,13616.58,13463.26
850,2021-05-20,13535.74,13356.63,13563.52,13355.71
851,2021-05-19,13299.74,13078.19,13304.61,13072.23
852,2021-05-18,13303.64,13416.9,13485.34,13299.93
853,2021-05-17,13379.05,13368.8,13399.17,13265.4
854,2021-05-14,13379.05,13255.65,13460.88,13242.97
855,2021-05-13,13124.99,13150.94,13247.87,13007.24
856,2021-05-12,13031.68,13215.49,13288.61,13002.54
857,2021-05-11,13389.43,13363.99,13423.31,13107.67
858,2021-05-10,13401.86,13687.59,13687.93,13401.74
859,2021-05-07,13752.24,13723.09,13828.62,13690.75
860,2021-05-06,13632.84,13557.83,13635.73,13439.39
861,2021-05-05,13582.42,13731.13,13753.05,13553.93
862,2021-05-04,13633.5,13774.51,13795.57,13485.59
863,2021-05-03,13895.12,14031.77,14042.12,13881.51
864,2021-04-30,13962.68,13970.73,14084.76,13941.63
865,2021-04-29,14082.55,14204.51,14211.57,13952.8
866,2021-04-28,14051.03,14082.78,14133.65,14034.7
867,2021-04-27,14090.22,14170.91,14171.24,14064.28
868,2021-04-26,14138.78,14052.38,14154.03,14019.5
869,2021-04-23,14016.81,13861.37,14062.74,13856.83
870,2021-04-22,13818.41,13952.57,14015.87,13771.04
871,2021-04-21,13950.22,13745.77,13951.35,13706.86
872,2021-04-20,13786.27,13894.46,13927.67,13698.67
873,2021-04-19,13914.77,13984.58,14041.79,13842.57
874,2021-04-16,14052.34,14059.11,14062.5,13977.05
875,2021-04-15,14038.76,13983.23,14049.13,13970.42
876,2021-04-14,13857.84,14005.27,14033.63,13839.04
877,2021-04-13,13996.1,13902.45,14011.51,13902.45
878,2021-04-12,13850.0,13854.44,13877.0,13783.95
879,2021-04-09,13900.19,13787.01,13905.41,13748.35
880,2021-04-08,13829.31,13796.89,13830.14,13758.71
881,2021-04-07,13688.84,13675.3,13733.03,13653.59
882,2021-04-06,13698.38,13681.67,13776.71,13674.28
883,2021-04-05,13705.59,13594.9,13720.58,13582.76
884,2021-04-01,13480.11,13414.32,13487.08,13404.18
885,2021-03-31,13246.87,13122.57,13325.54,13118.38
886,2021-03-30,13045.39,13008.8,13075.75,12922.57
887,2021-03-29,13059.65,13103.97,13143.41,12968.16
888,2021-03-26,13138.72,12996.03,13149.55,12878.72
889,2021-03-25,12977.68,12844.58,13021.86,12786.81
890,2021-03-24,12961.89,13289.24,13292.92,12961.35
891,2021-03-23,13227.7,13381.43,13405.14,13202.43
892,2021-03-22,13377.54,13278.78,13455.64,13278.78
893,2021-03-19,13215.24,13119.9,13252.37,13039.45
894,2021-03-18,13116.17,13349.2,13384.46,13101.92
895,2021-03-17,13525.2,13336.91,13595.0,13272.69
896,2021-03-16,13471.57,13523.17,13620.71,13397.08
897,2021-03-15,13459.71,13323.47,13460.35,13272.5
898,2021-03-12,13319.86,13222.81,13324.69,13158.72
899,2021-03-11,13398.67,13273.31,13433.62,13246.33
900,2021-03-10,13068.83,13234.73,13277.11,13035.44
901,2021-03-09,13073.82,12923.07,13151.54,12882.49
902,2021-03-08,12609.16,12904.26,13001.0,12599.23
903,2021-03-05,12920.15,12860.04,12941.21,12397.05
904,2021-03-04,12723.47,12953.99,13068.71,12553.96
905,2021-03-03,12997.75,13336.25,13372.52,12995.07
906,2021-03-02,13358.79,13599.45,13601.33,13352.0
907,2021-03-01,13588.83,13406.16,13596.59,13362.66
908,2021-02-26,13192.35,13192.35,13368.06,13024.53
909,2021-02-25,13119.43,13512.64,13602.86,13066.38
910,2021-02-24,13597.97,13400.25,13607.36,13286.59
911,2021-02-23,13465.2,13262.61,13526.09,13003.98
912,2021-02-22,13533.05,13714.2,13757.06,13530.96
913,2021-02-19,13874.46,13929.2,13985.58,13842.6
914,2021-02-18,13865.36,13814.67,13905.96,13714.35
915,2021-02-17,13965.49,13911.65,13976.43,13804.26
916,2021-02-16,14047.5,14152.21,14175.11,13995.45
917,2021-02-12,14095.47,13979.21,14102.04,13937.71
918,2021-02-11,14025.77,14045.21,14058.91,13916.85
919,2021-02-10,13972.53,14093.35,14109.12,13845.47
920,2021-02-09,14007.7,13966.81,14044.95,13966.55
921,2021-02-08,13987.64,13937.06,13987.74,13894.15
922,2021-02-05,13856.3,13824.88,13878.16,13761.66
923,2021-02-04,13777.74,13674.06,13778.42,13631.62
924,2021-02-03,13610.54,13718.31,13723.83,13585.34
925,2021-02-02,13612.78,13543.1,13652.69,13535.86
926,2021-02-01,13403.39,13226.18,13431.46,13132.47
927,2021-01-29,13070.69,13284.72,13322.0,12985.05
928,2021-01-28,13337.16,13323.29,13507.64,13316.52
929,2021-01-27,13270.6,13486.58,13538.42,13192.91
930,2021-01-26,13626.06,13681.72,13702.69,13603.19
931,2021-01-25,13635.99,13681.21,13728.98,13368.68
932,2021-01-22,13543.06,13474.81,13567.14,13463.66
933,2021-01-21,13530.91,13521.48,13560.35,13454.07
934,2021-01-20,13457.25,13342.55,13486.13,13329.77
935,2021-01-19,13197.18,13132.73,13206.86,13078.7
936,2021-01-15,12998.5,13099.9,13139.83,12949.76
937,2021-01-14,13112.64,13174.75,13220.16,13098.41
938,2021-01-13,13128.95,13088.01,13171.15,13051.06
939,2021-01-12,13072.43,13062.06,13105.04,12963.92
940,2021-01-11,13036.43,13048.78,13138.27,12999.51
941,2021-01-08,13201.98,13160.22,13208.09,13036.55
942,2021-01-07,13067.48,12867.34,13090.91,12867.34
943,2021-01-06,12740.79,12666.15,12909.63,12649.99
944,2021-01-05,12818.96,12665.65,12828.27,12665.65
945,2021-01-04,12698.45,12958.52,12958.72,12543.24
946,2020-12-31,12888.28,12877.09,12902.07,12821.23
947,2020-12-30,12870.0,12906.51,12924.93,12857.76
948,2020-12-29,12850.22,12965.39,12973.33,12821.96
949,2020-12-28,12899.42,12914.64,12930.89,12827.45
950,2020-12-24,12804.73,12791.54,12833.55,12767.64
951,2020-12-23,12771.11,12834.94,12841.92,12758.67
952,2020-12-22,12807.92,12785.22,12840.57,12695.31
953,2020-12-21,12742.52,12596.14,12751.27,12525.22
954,2020-12-18,12755.64,12804.93,12809.6,12654.6
955,2020-12-17,12764.75,12730.78,12765.25,12696.35
956,2020-12-16,12658.19,12611.04,12687.32,12566.38
957,2020-12-15,12595.06,12543.26,12596.13,12465.42
958,2020-12-14,12440.04,12447.44,12543.0,12432.71
959,2020-12-11,12377.87,12336.79,12383.5,12246.77
960,2020-12-10,12405.81,12247.55,12431.56,12214.74
961,2020-12-09,12338.95,12591.69,12607.14,12290.78
962,2020-12-08,12582.77,12503.17,12594.54,12453.21
963,2020-12-07,12519.95,12461.0,12536.23,12460.55
964,2020-12-04,12464.23,12399.32,12464.23,12376.44
965,2020-12-03,12377.18,12369.26,12439.02,12356.99
966,2020-12-02,12349.37,12285.75,12360.06,12217.35
967,2020-12-01,12355.11,12313.36,12405.79,12263.93
968,2020-11-30,12198.74,12224.25,12244.65,12027.16
969,2020-11-27,12205.85,12159.18,12236.23,12154.57
970,2020-11-25,12094.4,12069.34,12114.77,12020.95
971,2020-11-24,12037.33,11939.33,12049.88,11863.45
972,2020-11-23,11881.17,11916.76,11949.33,11796.53
973,2020-11-20,11854.97,11892.7,11935.47,11852.51
974,2020-11-19,11904.71,11779.04,11912.63,11760.98
975,2020-11-18,11801.6,11896.06,11942.49,11799.96
976,2020-11-17,11899.34,11913.35,11950.18,11852.41
977,2020-11-16,11924.13,11847.11,11937.72,11814.89
978,2020-11-13,11829.29,11794.94,11849.79,11715.52
979,2020-11-12,11709.59,11802.5,11847.84,11666.37
980,2020-11-11,11786.43,11656.65,11793.57,11638.9
981,2020-11-10,11553.86,11622.44,11665.87,11424.61
982,2020-11-09,11713.78,12046.66,12108.07,11703.49
983,2020-11-06,11895.23,11869.9,11920.54,11737.13
984,2020-11-05,11890.93,11816.33,11924.28,11784.15
985,2020-11-04,11590.78,11443.77,11663.31,11394.21
986,2020-11-03,11160.57,11038.66,11213.92,11004.84
987,2020-11-02,10957.61,11010.45,11071.08,10830.95
988,2020-10-30,10911.59,11103.47,11129.81,10822.57
989,2020-10-29,11185.59,11064.47,11287.63,11030.19
990,2020-10-28,11004.87,11230.9,11249.95,10999.07
991,2020-10-27,11431.35,11409.34,11465.06,11361.86
992,2020-10-26,11358.94,11440.64,11545.63,11221.06
993,2020-10-23,11548.28,11536.0,11548.85,11434.86
994,2020-10-22,11506.01,11526.97,11548.77,11369.29
995,2020-10-21,11484.69,11530.39,11613.79,11476.08
996,2020-10-20,11516.49,11609.56,11632.89,11471.23
997,2020-10-19,11478.88,11732.34,11778.11,11454.57
998,2020-10-16,11671.56,11761.83,11827.42,11648.53
999,2020-10-15,11713.87,11559.88,11740.68,11559.1
1000,2020-10-14,11768.73,11889.07,11939.92,11714.35
1001,2020-10-13,11863.9,11901.76,11946.98,11821.83
1002,2020-10-12,11876.26,11732.32,11965.54,11704.13
1003,2020-10-09,11579.94,11487.6,11581.23,11476.66
1004,2020-10-08,11420.98,11443.35,11448.23,11384.33
1005,2020-10-07,11364.6,11271.68,11380.56,11258.35
1006,2020-10-06,11154.6,11314.53,11392.41,11124.45
1007,2020-10-05,11332.49,11169.11,11335.21,11162.52
1008,2020-10-02,11075.02,11082.53,11244.87,11033.69
1009,2020-10-01,11326.51,11291.99,11344.13,11240.53
1010,2020-09-30,11167.51,11092.9,11277.96,11092.9
1011,2020-09-29,11085.25,11109.0,11153.23,11065.63
1012,2020-09-28,11117.52,11084.38,11120.79,11019.14
1013,2020-09-25,10913.56,10680.46,10939.55,10639.98
1014,2020-09-24,10672.27,10551.02,10799.55,10520.22
1015,2020-09-23,10632.99,10950.82,10962.03,10612.91
1016,2020-09-22,10963.64,10873.3,10979.65,10737.52
1017,2020-09-21,10778.8,10536.08,10782.74,10519.49
1018,2020-09-18,10793.28,10973.45,10977.68,10639.95
1019,2020-09-17,10910.28,10796.05,10974.45,10783.81
1020,2020-09-16,11050.47,11222.08,11245.42,11046.43
1021,2020-09-15,11190.32,11201.25,11244.46,11127.98
1022,2020-09-14,11056.65,11010.14,11118.29,10982.26
1023,2020-09-11,10853.55,11010.07,11033.04,10728.03
1024,2020-09-10,10919.59,11235.53,11299.53,10875.02
1025,2020-09-09,11141.56,11064.76,11217.69,10970.45
1026,2020-09-08,10847.69,10900.69,11131.5,10837.2
1027,2020-09-04,11313.13,11396.24,11531.18,10875.87
1028,2020-09-03,11458.1,11861.9,11894.4,11361.36
1029,2020-09-02,12056.44,12047.26,12074.06,11836.18
1030,2020-09-01,11939.67,11850.96,11945.72,11794.78
1031,2020-08-31,11775.46,11718.81,11829.84,11697.41
1032,2020-08-28,11695.63,11689.28,11708.77,11634.77
1033,2020-08-27,11625.34,11688.19,11730.01,11551.01
